KundenID;Geschlecht;Geburtsdatum;Adresse;PLZ;Ort
15665;divers;1945-08-25;Musterstraße 53;50667;Köln
15666;männlich;1940-06-06;Musterstraße 77;10115;Berlin
15667;weiblich;1940-01-27;Musterstraße 66;10115;Berlin
15668;divers;2007-05-30;Musterstraße 92;40213;Düsseldorf
15669;männlich;2002-03-01;Musterstraße 85;40213;Düsseldorf
15670;weiblich;1943-04-06;Musterstraße 7;70173;Stuttgart
15671;weiblich;1972-07-17;Musterstraße 51;04109;Leipzig
15672;divers;1962-02-10;Musterstraße 48;44135;Dortmund
15673;weiblich;1969-01-07;Musterstraße 40;10115;Berlin
15674;männlich;1951-04-28;Musterstraße 82;80331;München
15675;männlich;2004-01-10;Musterstraße 70;20095;Hamburg
15676;weiblich;1968-12-15;Musterstraße 22;20095;Hamburg
15677;divers;1946-10-26;Musterstraße 87;70173;Stuttgart
15678;männlich;1995-12-12;Musterstraße 59;40213;Düsseldorf
15679;divers;1943-07-08;Musterstraße 89;60311;Frankfurt
15680;männlich;1984-10-29;Musterstraße 41;10115;Berlin
15681;weiblich;1961-05-24;Musterstraße 77;40213;Düsseldorf
15682;männlich;1997-10-09;Musterstraße 16;20095;Hamburg
15683;divers;1970-04-19;Musterstraße 46;50667;Köln
15684;weiblich;2003-01-08;Musterstraße 23;40213;Düsseldorf
15685;divers;2003-03-22;Musterstraße 56;70173;Stuttgart
15686;divers;1965-12-07;Musterstraße 49;80331;München
15687;weiblich;1951-03-15;Musterstraße 77;50667;Köln
15688;weiblich;1976-07-05;Musterstraße 85;45127;Essen
15689;divers;1941-06-06;Musterstraße 43;80331;München
15690;männlich;1976-04-27;Musterstraße 25;10115;Berlin
15691;männlich;1963-01-30;Musterstraße 83;44135;Dortmund
15692;weiblich;1959-03-19;Musterstraße 18;50667;Köln
15693;weiblich;1995-10-14;Musterstraße 93;20095;Hamburg
15694;weiblich;1987-11-23;Musterstraße 51;45127;Essen
15695;weiblich;1997-06-01;Musterstraße 10;44135;Dortmund
15696;divers;1985-08-02;Musterstraße 61;40213;Düsseldorf
15697;divers;1961-04-09;Musterstraße 23;04109;Leipzig
15698;divers;1956-10-08;Musterstraße 89;20095;Hamburg
15699;männlich;1941-06-13;Musterstraße 9;70173;Stuttgart
15700;männlich;2007-01-20;Musterstraße 8;10115;Berlin
15701;weiblich;1955-05-26;Musterstraße 19;80331;München
15702;divers;1980-08-16;Musterstraße 48;80331;München
15703;divers;1947-01-11;Musterstraße 42;04109;Leipzig
15704;divers;1983-06-27;Musterstraße 38;70173;Stuttgart
15705;männlich;1990-11-14;Musterstraße 23;60311;Frankfurt
15706;weiblich;2008-04-18;Musterstraße 56;70173;Stuttgart
15707;weiblich;1989-04-14;Musterstraße 21;10115;Berlin
15708;männlich;1960-07-07;Musterstraße 36;04109;Leipzig
15709;divers;2001-03-04;Musterstraße 5;10115;Berlin
15710;divers;1954-06-19;Musterstraße 60;50667;Köln
15711;weiblich;1975-03-28;Musterstraße 45;10115;Berlin
15712;männlich;1986-07-31;Musterstraße 69;70173;Stuttgart
15713;weiblich;1971-01-15;Musterstraße 85;60311;Frankfurt
15714;divers;1968-06-13;Musterstraße 27;10115;Berlin
15715;divers;1952-05-04;Musterstraße 21;60311;Frankfurt
15716;weiblich;1993-07-28;Musterstraße 35;50667;Köln
15717;divers;1998-01-23;Musterstraße 60;10115;Berlin
15718;männlich;1999-11-18;Musterstraße 60;80331;München
15719;weiblich;1985-09-03;Musterstraße 86;80331;München
15720;weiblich;1955-07-01;Musterstraße 93;20095;Hamburg
15721;weiblich;1945-09-29;Musterstraße 20;50667;Köln
15722;divers;2003-10-18;Musterstraße 96;10115;Berlin
15723;männlich;1986-10-31;Musterstraße 22;10115;Berlin
15724;divers;2006-06-07;Musterstraße 5;70173;Stuttgart
15725;männlich;1997-12-22;Musterstraße 32;40213;Düsseldorf
15726;männlich;1976-02-03;Musterstraße 26;20095;Hamburg
15727;männlich;1975-05-31;Musterstraße 4;80331;München
15728;männlich;1947-04-19;Musterstraße 68;50667;Köln
15729;weiblich;1942-12-21;Musterstraße 20;10115;Berlin
15730;männlich;1956-05-05;Musterstraße 41;10115;Berlin
15731;männlich;1975-01-08;Musterstraße 94;45127;Essen
15732;männlich;1965-02-06;Musterstraße 8;45127;Essen
15733;weiblich;1992-04-18;Musterstraße 87;45127;Essen
15734;divers;1977-03-12;Musterstraße 87;20095;Hamburg
15735;divers;1995-08-07;Musterstraße 32;60311;Frankfurt
15736;weiblich;1949-12-04;Musterstraße 64;20095;Hamburg
15737;männlich;1968-07-11;Musterstraße 61;10115;Berlin
15738;weiblich;1980-11-10;Musterstraße 3;80331;München
15739;divers;1965-11-17;Musterstraße 84;70173;Stuttgart
15740;weiblich;1976-07-20;Musterstraße 25;04109;Leipzig
15741;divers;2001-01-06;Musterstraße 75;40213;Düsseldorf
15742;weiblich;1977-04-24;Musterstraße 48;60311;Frankfurt
15743;weiblich;1974-10-27;Musterstraße 50;44135;Dortmund
15744;divers;1947-07-12;Musterstraße 13;45127;Essen
15745;männlich;1942-03-29;Musterstraße 6;60311;Frankfurt
15746;divers;1960-04-05;Musterstraße 87;80331;München
15747;weiblich;1963-06-05;Musterstraße 75;40213;Düsseldorf
15748;männlich;1959-01-14;Musterstraße 7;10115;Berlin
15749;männlich;1964-03-05;Musterstraße 53;40213;Düsseldorf
15750;divers;1970-11-12;Musterstraße 77;50667;Köln
15751;divers;1965-10-04;Musterstraße 46;40213;Düsseldorf
15752;weiblich;1979-06-09;Musterstraße 22;20095;Hamburg
15753;divers;1963-08-20;Musterstraße 37;70173;Stuttgart
15754;divers;1994-05-28;Musterstraße 45;10115;Berlin
15755;divers;1966-12-13;Musterstraße 26;45127;Essen
15756;divers;1952-08-04;Musterstraße 85;40213;Düsseldorf
15757;männlich;2002-06-24;Musterstraße 49;60311;Frankfurt
15758;männlich;1990-12-05;Musterstraße 24;50667;Köln
15759;männlich;1993-08-19;Musterstraße 40;70173;Stuttgart
15760;männlich;1968-03-20;Musterstraße 86;45127;Essen
15761;divers;1956-08-01;Musterstraße 95;80331;München
15762;divers;1999-07-21;Musterstraße 77;45127;Essen
15763;männlich;1992-05-02;Musterstraße 61;60311;Frankfurt
15764;divers;1989-01-23;Musterstraße 39;20095;Hamburg
15765;weiblich;1987-07-16;Musterstraße 65;20095;Hamburg
15766;divers;1995-09-13;Musterstraße 20;50667;Köln
15767;weiblich;1991-07-04;Musterstraße 86;80331;München
15768;männlich;1952-07-12;Musterstraße 28;10115;Berlin
15769;weiblich;1988-12-09;Musterstraße 42;44135;Dortmund
15770;männlich;1996-09-29;Musterstraße 60;40213;Düsseldorf
15771;männlich;1942-03-26;Musterstraße 79;10115;Berlin
15772;weiblich;1959-01-03;Musterstraße 40;45127;Essen
15773;divers;1942-09-05;Musterstraße 13;20095;Hamburg
15774;weiblich;1981-06-06;Musterstraße 70;60311;Frankfurt
15775;divers;1977-11-06;Musterstraße 48;40213;Düsseldorf
15776;männlich;1959-07-01;Musterstraße 38;80331;München
15777;divers;2002-08-29;Musterstraße 1;60311;Frankfurt
15778;weiblich;2001-02-16;Musterstraße 59;60311;Frankfurt
15779;divers;1987-02-01;Musterstraße 19;40213;Düsseldorf
15780;weiblich;1995-01-13;Musterstraße 12;50667;Köln
15781;weiblich;1945-02-03;Musterstraße 86;44135;Dortmund
15782;männlich;2009-05-23;Musterstraße 82;80331;München
15783;divers;1940-02-21;Musterstraße 46;70173;Stuttgart
15784;weiblich;1945-08-22;Musterstraße 86;04109;Leipzig
15785;divers;1945-10-22;Musterstraße 98;10115;Berlin
15786;weiblich;2002-05-05;Musterstraße 94;20095;Hamburg
15787;divers;1981-03-30;Musterstraße 72;70173;Stuttgart
15788;männlich;1969-10-07;Musterstraße 99;50667;Köln
15789;divers;1968-02-08;Musterstraße 97;60311;Frankfurt
15790;divers;1991-02-02;Musterstraße 67;40213;Düsseldorf
15791;divers;1967-04-04;Musterstraße 69;20095;Hamburg
15792;weiblich;1953-07-30;Musterstraße 88;60311;Frankfurt
15793;männlich;1975-05-26;Musterstraße 99;80331;München
15794;männlich;1941-02-04;Musterstraße 69;50667;Köln
15795;männlich;1972-08-24;Musterstraße 55;10115;Berlin
15796;weiblich;1960-04-15;Musterstraße 84;60311;Frankfurt
15797;männlich;1949-11-30;Musterstraße 10;20095;Hamburg
15798;weiblich;1992-08-25;Musterstraße 28;70173;Stuttgart
15799;divers;1944-06-10;Musterstraße 19;80331;München
15800;weiblich;1942-12-12;Musterstraße 75;40213;Düsseldorf
15801;divers;1984-02-25;Musterstraße 99;50667;Köln
15802;männlich;1959-08-09;Musterstraße 85;40213;Düsseldorf
15803;divers;1971-01-22;Musterstraße 35;04109;Leipzig
15804;weiblich;1990-11-29;Musterstraße 14;10115;Berlin
15805;männlich;1978-07-11;Musterstraße 26;20095;Hamburg
15806;männlich;1954-01-09;Musterstraße 29;60311;Frankfurt
15807;männlich;1975-08-30;Musterstraße 97;60311;Frankfurt
15808;männlich;1958-11-22;Musterstraße 82;04109;Leipzig
15809;weiblich;1974-04-08;Musterstraße 27;20095;Hamburg
15810;männlich;2007-09-10;Musterstraße 65;10115;Berlin
15811;divers;1950-01-26;Musterstraße 62;20095;Hamburg
15812;divers;1954-02-22;Musterstraße 58;50667;Köln
15813;männlich;1974-12-18;Musterstraße 14;40213;Düsseldorf
15814;divers;1966-12-04;Musterstraße 46;70173;Stuttgart
15815;divers;1947-02-16;Musterstraße 54;40213;Düsseldorf
15816;weiblich;1976-02-24;Musterstraße 58;10115;Berlin
15817;weiblich;1949-06-27;Musterstraße 83;50667;Köln
15818;divers;1970-03-25;Musterstraße 98;40213;Düsseldorf
15819;weiblich;1954-04-26;Musterstraße 80;40213;Düsseldorf
15820;männlich;1995-04-16;Musterstraße 74;60311;Frankfurt
15821;männlich;1955-07-25;Musterstraße 18;60311;Frankfurt
15822;weiblich;2009-01-28;Musterstraße 59;80331;München
15823;weiblich;1964-04-03;Musterstraße 57;80331;München
15824;männlich;1983-11-14;Musterstraße 94;10115;Berlin
15825;divers;1958-10-05;Musterstraße 26;70173;Stuttgart
15826;weiblich;1982-06-22;Musterstraße 77;60311;Frankfurt
15827;divers;2008-05-17;Musterstraße 3;70173;Stuttgart
15828;männlich;2002-02-13;Musterstraße 85;20095;Hamburg
15829;weiblich;1959-02-27;Musterstraße 54;45127;Essen
15830;weiblich;1979-01-01;Musterstraße 72;50667;Köln
15831;weiblich;1964-09-23;Musterstraße 40;10115;Berlin
15832;weiblich;2000-09-20;Musterstraße 10;04109;Leipzig
15833;männlich;1992-01-04;Musterstraße 16;10115;Berlin
15834;weiblich;1950-11-17;Musterstraße 45;45127;Essen
15835;männlich;1975-05-04;Musterstraße 35;50667;Köln
15836;divers;1980-03-08;Musterstraße 89;20095;Hamburg
15837;divers;2000-01-09;Musterstraße 12;60311;Frankfurt
15838;männlich;1948-10-17;Musterstraße 45;50667;Köln
15839;divers;2001-06-03;Musterstraße 92;04109;Leipzig
15840;weiblich;2007-07-19;Musterstraße 68;10115;Berlin
15841;divers;2001-11-11;Musterstraße 18;45127;Essen
15842;männlich;2004-07-19;Musterstraße 50;44135;Dortmund
15843;divers;2008-11-18;Musterstraße 80;04109;Leipzig
15844;männlich;1982-08-25;Musterstraße 8;60311;Frankfurt
15845;männlich;1971-11-17;Musterstraße 47;70173;Stuttgart
15846;weiblich;1999-09-07;Musterstraße 90;50667;Köln
15847;männlich;1972-01-21;Musterstraße 82;10115;Berlin
15848;weiblich;1997-09-08;Musterstraße 26;04109;Leipzig
15849;divers;1945-10-23;Musterstraße 40;45127;Essen
15850;weiblich;2008-01-15;Musterstraße 40;45127;Essen
15851;männlich;1975-04-28;Musterstraße 50;10115;Berlin
15852;weiblich;1992-10-21;Musterstraße 44;10115;Berlin
15853;weiblich;1951-01-02;Musterstraße 36;80331;München
15854;männlich;1976-08-24;Musterstraße 51;20095;Hamburg
15855;divers;1962-09-25;Musterstraße 31;60311;Frankfurt
15856;divers;1980-04-01;Musterstraße 61;50667;Köln
15857;weiblich;1994-08-23;Musterstraße 67;45127;Essen
15858;weiblich;1948-03-08;Musterstraße 84;04109;Leipzig
15859;divers;1979-03-25;Musterstraße 15;60311;Frankfurt
15860;männlich;1991-06-07;Musterstraße 26;40213;Düsseldorf
15861;männlich;2006-01-04;Musterstraße 83;10115;Berlin
15862;divers;1945-04-30;Musterstraße 99;44135;Dortmund
15863;männlich;1982-12-27;Musterstraße 9;04109;Leipzig
15864;divers;1956-08-20;Musterstraße 70;10115;Berlin
15865;männlich;2008-11-05;Musterstraße 24;40213;Düsseldorf
15866;männlich;1964-12-07;Musterstraße 9;04109;Leipzig
15867;weiblich;1945-10-06;Musterstraße 52;45127;Essen
15868;divers;1958-02-01;Musterstraße 17;80331;München
15869;divers;1973-04-07;Musterstraße 96;10115;Berlin
15870;divers;1948-02-05;Musterstraße 39;40213;Düsseldorf
15871;weiblich;1968-06-16;Musterstraße 90;40213;Düsseldorf
15872;weiblich;1971-04-20;Musterstraße 39;10115;Berlin
15873;weiblich;2004-12-17;Musterstraße 58;40213;Düsseldorf
15874;divers;1972-12-21;Musterstraße 78;45127;Essen
15875;weiblich;1994-01-21;Musterstraße 36;40213;Düsseldorf
15876;divers;1971-09-15;Musterstraße 95;45127;Essen
15877;männlich;1983-06-26;Musterstraße 65;50667;Köln
15878;männlich;1953-04-11;Musterstraße 62;70173;Stuttgart
15879;weiblich;2000-10-03;Musterstraße 88;60311;Frankfurt
15880;weiblich;1957-04-21;Musterstraße 99;70173;Stuttgart
15881;weiblich;1990-01-01;Musterstraße 60;60311;Frankfurt
15882;divers;1952-05-09;Musterstraße 8;20095;Hamburg
15883;divers;1958-02-12;Musterstraße 14;04109;Leipzig
15884;divers;1969-08-03;Musterstraße 22;80331;München
15885;divers;1954-07-08;Musterstraße 26;40213;Düsseldorf
15886;männlich;1965-05-17;Musterstraße 8;45127;Essen
15887;männlich;1950-08-09;Musterstraße 10;04109;Leipzig
15888;männlich;1983-01-27;Musterstraße 22;80331;München
15889;divers;1947-01-07;Musterstraße 43;45127;Essen
15890;weiblich;1945-02-28;Musterstraße 77;50667;Köln
15891;weiblich;2005-06-23;Musterstraße 1;45127;Essen
15892;weiblich;1943-02-08;Musterstraße 79;60311;Frankfurt
15893;männlich;1967-10-05;Musterstraße 76;50667;Köln
15894;weiblich;2009-12-12;Musterstraße 46;04109;Leipzig
15895;männlich;1940-11-14;Musterstraße 62;80331;München
15896;männlich;1961-07-20;Musterstraße 88;60311;Frankfurt
15897;divers;2003-05-09;Musterstraße 92;80331;München
15898;weiblich;1973-10-07;Musterstraße 63;44135;Dortmund
15899;weiblich;2005-08-04;Musterstraße 23;60311;Frankfurt
15900;divers;1967-07-27;Musterstraße 87;20095;Hamburg
15901;männlich;2009-09-20;Musterstraße 42;10115;Berlin
15902;divers;1950-01-22;Musterstraße 98;70173;Stuttgart
15903;weiblich;1959-07-08;Musterstraße 75;80331;München
15904;divers;2005-03-14;Musterstraße 46;04109;Leipzig
15905;männlich;1976-07-20;Musterstraße 28;04109;Leipzig
15906;divers;2001-05-02;Musterstraße 99;50667;Köln
15907;männlich;1942-04-29;Musterstraße 93;70173;Stuttgart
15908;männlich;1965-12-22;Musterstraße 85;45127;Essen
15909;divers;2007-07-15;Musterstraße 76;20095;Hamburg
15910;weiblich;1945-10-09;Musterstraße 72;20095;Hamburg
15911;männlich;2005-08-11;Musterstraße 9;44135;Dortmund
15912;weiblich;1953-05-15;Musterstraße 76;44135;Dortmund
15913;divers;1976-09-10;Musterstraße 6;40213;Düsseldorf
15914;divers;1970-05-11;Musterstraße 17;70173;Stuttgart
15915;divers;1982-07-30;Musterstraße 8;70173;Stuttgart
15916;divers;1996-02-24;Musterstraße 40;80331;München
15917;weiblich;2002-01-25;Musterstraße 62;60311;Frankfurt
15918;weiblich;1979-09-17;Musterstraße 43;40213;Düsseldorf
15919;divers;1963-05-04;Musterstraße 73;04109;Leipzig
15920;weiblich;1966-09-23;Musterstraße 15;70173;Stuttgart
15921;divers;2005-11-02;Musterstraße 35;44135;Dortmund
15922;weiblich;1961-10-27;Musterstraße 55;04109;Leipzig
15923;divers;1945-01-15;Musterstraße 95;20095;Hamburg
15924;weiblich;1947-08-12;Musterstraße 12;10115;Berlin
15925;weiblich;1981-11-21;Musterstraße 26;70173;Stuttgart
15926;divers;1941-08-20;Musterstraße 31;45127;Essen
15927;männlich;1973-09-21;Musterstraße 33;40213;Düsseldorf
15928;divers;1999-11-28;Musterstraße 35;20095;Hamburg
15929;männlich;1953-11-14;Musterstraße 20;40213;Düsseldorf
15930;männlich;1969-05-11;Musterstraße 14;20095;Hamburg
15931;weiblich;1972-11-28;Musterstraße 12;70173;Stuttgart
15932;männlich;1988-10-13;Musterstraße 60;40213;Düsseldorf
15933;männlich;1966-09-20;Musterstraße 97;44135;Dortmund
15934;männlich;1969-08-06;Musterstraße 9;20095;Hamburg
15935;männlich;1955-04-13;Musterstraße 92;80331;München
15936;divers;1986-03-16;Musterstraße 45;20095;Hamburg
15937;divers;1971-12-06;Musterstraße 56;20095;Hamburg
15938;männlich;1983-03-20;Musterstraße 20;20095;Hamburg
15939;divers;1951-02-02;Musterstraße 48;20095;Hamburg
15940;divers;1949-08-15;Musterstraße 74;80331;München
15941;weiblich;1961-09-06;Musterstraße 56;80331;München
15942;divers;1983-10-18;Musterstraße 43;60311;Frankfurt
15943;männlich;2004-01-22;Musterstraße 43;40213;Düsseldorf
15944;männlich;1958-04-30;Musterstraße 57;04109;Leipzig
15945;weiblich;1941-07-16;Musterstraße 63;04109;Leipzig
15946;weiblich;1980-04-14;Musterstraße 96;10115;Berlin
15947;männlich;1955-12-17;Musterstraße 93;80331;München
15948;divers;2007-06-06;Musterstraße 50;04109;Leipzig
15949;divers;1942-06-16;Musterstraße 90;50667;Köln
15950;divers;1977-09-28;Musterstraße 74;40213;Düsseldorf
15951;männlich;2008-06-21;Musterstraße 78;70173;Stuttgart
15952;divers;1977-12-29;Musterstraße 30;50667;Köln
15953;divers;2001-11-21;Musterstraße 78;80331;München
15954;weiblich;1980-01-26;Musterstraße 15;50667;Köln
15955;weiblich;1994-12-10;Musterstraße 29;04109;Leipzig
15956;weiblich;1959-02-06;Musterstraße 80;45127;Essen
15957;divers;2002-08-01;Musterstraße 44;80331;München
15958;divers;1963-07-18;Musterstraße 56;50667;Köln
15959;weiblich;1989-09-11;Musterstraße 78;70173;Stuttgart
15960;männlich;2000-06-15;Musterstraße 6;44135;Dortmund
15961;weiblich;2002-05-05;Musterstraße 13;20095;Hamburg
15962;weiblich;2006-02-14;Musterstraße 94;04109;Leipzig
15963;männlich;1972-06-20;Musterstraße 14;40213;Düsseldorf
15964;weiblich;2004-09-27;Musterstraße 46;40213;Düsseldorf
15965;divers;2007-11-08;Musterstraße 42;80331;München
15966;weiblich;1985-10-31;Musterstraße 84;60311;Frankfurt
15967;weiblich;1945-10-29;Musterstraße 55;04109;Leipzig
15968;männlich;1948-12-27;Musterstraße 81;80331;München
15969;divers;1981-03-17;Musterstraße 16;50667;Köln
15970;weiblich;1968-02-21;Musterstraße 48;45127;Essen
15971;divers;1981-03-19;Musterstraße 29;44135;Dortmund
15972;weiblich;1957-09-24;Musterstraße 15;80331;München
15973;weiblich;1943-08-03;Musterstraße 19;44135;Dortmund
15974;männlich;2003-01-01;Musterstraße 91;80331;München
15975;weiblich;1961-12-28;Musterstraße 90;44135;Dortmund
15976;divers;1956-01-30;Musterstraße 54;70173;Stuttgart
15977;weiblich;1987-01-07;Musterstraße 59;04109;Leipzig
15978;divers;1992-08-20;Musterstraße 64;60311;Frankfurt
15979;männlich;1988-04-07;Musterstraße 99;20095;Hamburg
15980;weiblich;1981-08-08;Musterstraße 43;50667;Köln
15981;weiblich;1942-07-21;Musterstraße 92;20095;Hamburg
15982;männlich;1973-11-06;Musterstraße 50;60311;Frankfurt
15983;männlich;1943-07-19;Musterstraße 36;45127;Essen
15984;divers;2009-08-14;Musterstraße 82;60311;Frankfurt
15985;weiblich;1983-11-11;Musterstraße 77;20095;Hamburg
15986;divers;1941-06-02;Musterstraße 38;20095;Hamburg
15987;weiblich;1994-08-11;Musterstraße 74;50667;Köln
15988;weiblich;2007-07-14;Musterstraße 86;60311;Frankfurt
15989;divers;1993-02-05;Musterstraße 36;44135;Dortmund
15990;weiblich;1953-02-03;Musterstraße 1;10115;Berlin
15991;weiblich;1985-12-29;Musterstraße 9;70173;Stuttgart
15992;divers;1993-04-03;Musterstraße 86;45127;Essen
15993;weiblich;1955-12-28;Musterstraße 28;60311;Frankfurt
15994;männlich;1982-03-08;Musterstraße 53;45127;Essen
15995;männlich;1968-02-09;Musterstraße 95;50667;Köln
15996;männlich;2007-11-30;Musterstraße 78;44135;Dortmund
15997;weiblich;1943-09-02;Musterstraße 82;10115;Berlin
15998;divers;2003-07-20;Musterstraße 18;50667;Köln
15999;männlich;2000-10-23;Musterstraße 7;50667;Köln
16000;weiblich;1976-04-30;Musterstraße 90;20095;Hamburg
16001;weiblich;2008-03-23;Musterstraße 39;40213;Düsseldorf
16002;männlich;1972-09-03;Musterstraße 37;40213;Düsseldorf
16003;weiblich;2007-07-15;Musterstraße 84;70173;Stuttgart
16004;männlich;1980-08-27;Musterstraße 73;50667;Köln
16005;divers;1989-01-25;Musterstraße 36;40213;Düsseldorf
16006;männlich;1947-05-20;Musterstraße 28;04109;Leipzig
16007;divers;1974-02-05;Musterstraße 48;20095;Hamburg
16008;divers;1951-07-23;Musterstraße 55;20095;Hamburg
16009;weiblich;1979-09-11;Musterstraße 8;10115;Berlin
16010;divers;1967-09-06;Musterstraße 31;60311;Frankfurt
16011;männlich;2003-11-23;Musterstraße 51;44135;Dortmund
